image_path,year,timepoint,location,nitrogen_amount,experiment,block,row,column,genotype,planting_date,stand_count,yield,image_collection_date,p2i_days,experiment_id,sample_id,set,rank
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_26_6.TIF,2022,TP1,Ames,1.0,4231,4.0,6,26,B73 X PHN82,2022-05-22,63.0,150.01,2022-07-15,54,2022_Ames_4231,Ames_4231_26_6,train,0.38333333333333336
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_26_7.TIF,2022,TP1,Ames,1.0,4231,4.0,7,26,PHB47 X LH185,2022-05-22,68.0,140.49,2022-07-15,54,2022_Ames_4231,Ames_4231_26_7,train,0.7083333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_27_2.TIF,2022,TP1,Ames,1.0,4231,4.0,2,27,2369 X PHP02,2022-05-22,67.0,116.89,2022-07-15,54,2022_Ames_4231,Ames_4231_27_2,train,0.7416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_27_3.TIF,2022,TP1,Ames,1.0,4231,4.0,3,27,LH198 X PHB47,2022-05-22,61.0,130.32,2022-07-15,54,2022_Ames_4231,Ames_4231_27_3,train,0.85
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_27_4.TIF,2022,TP1,Ames,1.0,4231,4.0,4,27,LH195 X LH123HT,2022-05-22,64.0,128.39,2022-07-15,54,2022_Ames_4231,Ames_4231_27_4,train,0.8916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_27_5.TIF,2022,TP1,Ames,1.0,4231,4.0,5,27,PHP02 X PHJ89,2022-05-22,68.0,149.05,2022-07-15,54,2022_Ames_4231,Ames_4231_27_5,train,0.45
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_27_6.TIF,2022,TP1,Ames,1.0,4231,4.0,6,27,PHP02 X LH145,2022-05-22,72.0,92.36,2022-07-15,54,2022_Ames_4231,Ames_4231_27_6,train,0.9666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_27_7.TIF,2022,TP1,Ames,1.0,4231,4.0,7,27,PHW52 X PHM49,2022-05-22,65.0,145.0,2022-07-15,54,2022_Ames_4231,Ames_4231_27_7,train,0.44166666666666665
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_28_2.TIF,2022,TP1,Ames,1.0,4231,4.0,2,28,LH74 X PHM49,2022-05-22,63.0,97.82,2022-07-15,54,2022_Ames_4231,Ames_4231_28_2,train,0.7583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_28_3.TIF,2022,TP1,Ames,1.0,4231,4.0,3,28,B37 X OH43,2022-05-22,69.0,84.99,2022-07-15,54,2022_Ames_4231,Ames_4231_28_3,train,0.975
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_28_4.TIF,2022,TP1,Ames,1.0,4231,4.0,4,28,2369 X 3IIH6,2022-05-22,60.0,149.81,2022-07-15,54,2022_Ames_4231,Ames_4231_28_4,train,0.6166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_28_5.TIF,2022,TP1,Ames,1.0,4231,4.0,5,28,PHW52 X PHN82,2022-05-22,62.0,142.45,2022-07-15,54,2022_Ames_4231,Ames_4231_28_5,train,0.36666666666666664
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_28_6.TIF,2022,TP1,Ames,1.0,4231,4.0,6,28,PHP02 X LH82,2022-05-22,65.0,131.25,2022-07-15,54,2022_Ames_4231,Ames_4231_28_6,train,0.8833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_28_7.TIF,2022,TP1,Ames,1.0,4231,4.0,7,28,PHP02 X LH185,2022-05-22,55.0,143.22,2022-07-15,54,2022_Ames_4231,Ames_4231_28_7,train,0.8333333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_29_2.TIF,2022,TP1,Ames,1.0,4231,4.0,2,29,PHP02 X PHB47,2022-05-22,68.0,117.93,2022-07-15,54,2022_Ames_4231,Ames_4231_29_2,train,0.9
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_29_4.TIF,2022,TP1,Ames,1.0,4231,4.0,4,29,PHP02 X PHK76,2022-05-22,65.0,139.23,2022-07-15,54,2022_Ames_4231,Ames_4231_29_4,train,0.6583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_29_5.TIF,2022,TP1,Ames,1.0,4231,4.0,5,29,PHG39 X PHM49,2022-05-22,72.0,147.54,2022-07-15,54,2022_Ames_4231,Ames_4231_29_5,train,0.5666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_29_6.TIF,2022,TP1,Ames,1.0,4231,4.0,6,29,PHT69 X 3IIH6,2022-05-22,65.0,146.85,2022-07-15,54,2022_Ames_4231,Ames_4231_29_6,train,0.6
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_29_7.TIF,2022,TP1,Ames,1.0,4231,4.0,7,29,PIONEER P0589 AMXT,2022-05-22,61.0,185.23,2022-07-15,54,2022_Ames_4231,Ames_4231_29_7,train,0.325
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_2_2.TIF,2022,TP1,Ames,1.0,4231,3.0,2,2,LH195 X PHZ51,2022-05-22,60.0,147.92,2022-07-15,54,2022_Ames_4231,Ames_4231_2_2,train,0.8083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_2_3.TIF,2022,TP1,Ames,1.0,4231,3.0,3,2,LH198 X PHZ51,2022-05-22,59.0,122.52,2022-07-15,54,2022_Ames_4231,Ames_4231_2_3,train,0.8
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_2_4.TIF,2022,TP1,Ames,1.0,4231,3.0,4,2,LH195 X LH185,2022-05-22,67.0,105.31,2022-07-15,54,2022_Ames_4231,Ames_4231_2_4,train,0.5083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_2_5.TIF,2022,TP1,Ames,1.0,4231,3.0,5,2,2369 X PHZ51,2022-05-22,61.0,111.89,2022-07-15,54,2022_Ames_4231,Ames_4231_2_5,train,0.7833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_2_6.TIF,2022,TP1,Ames,1.0,4231,3.0,6,2,2369 X 3IIH6,2022-05-22,59.0,117.66,2022-07-15,54,2022_Ames_4231,Ames_4231_2_6,train,0.6166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_2_7.TIF,2022,TP1,Ames,1.0,4231,3.0,7,2,B37 X OH43,2022-05-22,68.0,67.75,2022-07-15,54,2022_Ames_4231,Ames_4231_2_7,train,0.975
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_30_2.TIF,2022,TP1,Ames,1.0,4231,4.0,2,30,PHK56 X PHJ89,2022-05-22,67.0,141.04,2022-07-15,54,2022_Ames_4231,Ames_4231_30_2,train,0.48333333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_30_3.TIF,2022,TP1,Ames,1.0,4231,4.0,3,30,B73 X PHZ51,2022-05-22,60.0,125.45,2022-07-15,54,2022_Ames_4231,Ames_4231_30_3,train,0.8416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_30_4.TIF,2022,TP1,Ames,1.0,4231,4.0,4,30,PHK56 X LH82,2022-05-22,64.0,150.2,2022-07-15,54,2022_Ames_4231,Ames_4231_30_4,train,0.4083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_30_5.TIF,2022,TP1,Ames,1.0,4231,4.0,5,30,B73 X MO17,2022-05-22,68.0,138.23,2022-07-15,54,2022_Ames_4231,Ames_4231_30_5,train,0.5
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_30_6.TIF,2022,TP1,Ames,1.0,4231,4.0,6,30,PHK56 X LH198,2022-05-22,69.0,174.86,2022-07-15,54,2022_Ames_4231,Ames_4231_30_6,train,0.43333333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_3_2.TIF,2022,TP1,Ames,1.0,4231,3.0,2,3,PHG39 X PHM49,2022-05-22,57.0,134.19,2022-07-15,54,2022_Ames_4231,Ames_4231_3_2,train,0.5666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_3_3.TIF,2022,TP1,Ames,1.0,4231,3.0,3,3,PHW52 X PHN82,2022-05-22,53.0,149.3,2022-07-15,54,2022_Ames_4231,Ames_4231_3_3,train,0.36666666666666664
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_3_4.TIF,2022,TP1,Ames,1.0,4231,3.0,4,3,LH195 X 3IIH6,2022-05-22,53.0,136.32,2022-07-15,54,2022_Ames_4231,Ames_4231_3_4,train,0.7166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_3_5.TIF,2022,TP1,Ames,1.0,4231,3.0,5,3,B37 X H95,2022-05-22,62.0,65.46,2022-07-15,54,2022_Ames_4231,Ames_4231_3_5,train,1.0
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_3_6.TIF,2022,TP1,Ames,1.0,4231,3.0,6,3,LH145 X LH162,2022-05-22,58.0,135.73,2022-07-15,54,2022_Ames_4231,Ames_4231_3_6,train,0.7333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_3_7.TIF,2022,TP1,Ames,1.0,4231,3.0,7,3,WF9 X H95,2022-05-22,66.0,75.66,2022-07-15,54,2022_Ames_4231,Ames_4231_3_7,train,0.9916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_4_2.TIF,2022,TP1,Ames,1.0,4231,3.0,2,4,LH195 X LH123HT,2022-05-22,58.0,107.93,2022-07-15,54,2022_Ames_4231,Ames_4231_4_2,train,0.8916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_4_4.TIF,2022,TP1,Ames,1.0,4231,3.0,4,4,PHP02 X PHB47,2022-05-22,53.0,89.81,2022-07-15,54,2022_Ames_4231,Ames_4231_4_4,train,0.9
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_4_5.TIF,2022,TP1,Ames,1.0,4231,3.0,5,4,B73 X PHN82,2022-05-22,49.0,111.46,2022-07-15,54,2022_Ames_4231,Ames_4231_4_5,train,0.38333333333333336
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_4_7.TIF,2022,TP1,Ames,1.0,4231,3.0,7,4,F42 X OH43,2022-05-22,60.0,89.27,2022-07-15,54,2022_Ames_4231,Ames_4231_4_7,train,0.7916666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_5_2.TIF,2022,TP1,Ames,1.0,4231,3.0,2,5,LH195 X PHM49,2022-05-22,54.0,72.53,2022-07-15,54,2022_Ames_4231,Ames_4231_5_2,train,0.9833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_5_3.TIF,2022,TP1,Ames,1.0,4231,3.0,3,5,B37 X MO17,2022-05-22,67.0,95.3,2022-07-15,54,2022_Ames_4231,Ames_4231_5_3,train,0.9416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_5_4.TIF,2022,TP1,Ames,1.0,4231,3.0,4,5,B84 X 3IIH6,2022-05-22,61.0,125.29,2022-07-15,54,2022_Ames_4231,Ames_4231_5_4,train,0.775
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_5_5.TIF,2022,TP1,Ames,1.0,4231,3.0,5,5,LH82 X PHJ89,2022-05-22,54.0,116.49,2022-07-15,54,2022_Ames_4231,Ames_4231_5_5,train,0.525
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_5_6.TIF,2022,TP1,Ames,1.0,4231,3.0,6,5,PHB47 X LH185,2022-05-22,53.0,108.75,2022-07-15,54,2022_Ames_4231,Ames_4231_5_6,train,0.7083333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_5_7.TIF,2022,TP1,Ames,1.0,4231,3.0,7,5,LH82 X PHB47,2022-05-22,59.0,90.56,2022-07-15,54,2022_Ames_4231,Ames_4231_5_7,train,0.925
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_6_2.TIF,2022,TP1,Ames,1.0,4231,3.0,2,6,PHK56 X LH82,2022-05-22,58.0,138.9,2022-07-15,54,2022_Ames_4231,Ames_4231_6_2,train,0.4083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_6_3.TIF,2022,TP1,Ames,1.0,4231,3.0,3,6,PHP02 X LH185,2022-05-22,52.0,82.49,2022-07-15,54,2022_Ames_4231,Ames_4231_6_3,train,0.8333333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_6_4.TIF,2022,TP1,Ames,1.0,4231,3.0,4,6,PHP02 X LH145,2022-05-22,65.0,59.88,2022-07-15,54,2022_Ames_4231,Ames_4231_6_4,train,0.9666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_6_5.TIF,2022,TP1,Ames,1.0,4231,3.0,5,6,LH74 X PHM49,2022-05-22,64.0,89.45,2022-07-15,54,2022_Ames_4231,Ames_4231_6_5,train,0.7583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_6_6.TIF,2022,TP1,Ames,1.0,4231,3.0,6,6,2369 X PHN82,2022-05-22,63.0,100.8,2022-07-15,54,2022_Ames_4231,Ames_4231_6_6,train,0.5833333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_6_7.TIF,2022,TP1,Ames,1.0,4231,3.0,7,6,PHB47 X 3IIH6,2022-05-22,69.0,85.28,2022-07-15,54,2022_Ames_4231,Ames_4231_6_7,train,0.875
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_7_2.TIF,2022,TP1,Ames,1.0,4231,3.0,2,7,LH82 X W606S,2022-05-22,42.0,109.93,2022-07-15,54,2022_Ames_4231,Ames_4231_7_2,train,0.5916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_7_3.TIF,2022,TP1,Ames,1.0,4231,3.0,3,7,PHN46 X W606S,2022-05-22,52.0,115.8,2022-07-15,54,2022_Ames_4231,Ames_4231_7_3,train,0.6916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_7_4.TIF,2022,TP1,Ames,1.0,4231,3.0,4,7,LH185 X LH145,2022-05-22,71.0,54.7,2022-07-15,54,2022_Ames_4231,Ames_4231_7_4,train,0.375
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_7_5.TIF,2022,TP1,Ames,1.0,4231,3.0,5,7,B73 X 3IIH6,2022-05-22,67.0,140.91,2022-07-15,54,2022_Ames_4231,Ames_4231_7_5,train,0.5416666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_7_7.TIF,2022,TP1,Ames,1.0,4231,3.0,7,7,PHK56 X LH198,2022-05-22,59.0,82.19,2022-07-15,54,2022_Ames_4231,Ames_4231_7_7,train,0.43333333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_8_2.TIF,2022,TP1,Ames,1.0,4231,3.0,2,8,PHK56 X W606S,2022-05-22,59.0,145.95,2022-07-15,54,2022_Ames_4231,Ames_4231_8_2,train,0.49166666666666664
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_8_3.TIF,2022,TP1,Ames,1.0,4231,3.0,3,8,PHP02 X LH82,2022-05-22,67.0,66.25,2022-07-15,54,2022_Ames_4231,Ames_4231_8_3,train,0.8833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_8_4.TIF,2022,TP1,Ames,1.0,4231,3.0,4,8,PHK76 X 3IIH6,2022-05-22,60.0,96.84,2022-07-15,54,2022_Ames_4231,Ames_4231_8_4,train,0.8666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_8_5.TIF,2022,TP1,Ames,1.0,4231,3.0,5,8,4N506 X 3IIH6,2022-05-22,59.0,116.17,2022-07-15,54,2022_Ames_4231,Ames_4231_8_5,train,0.7666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_8_6.TIF,2022,TP1,Ames,1.0,4231,3.0,6,8,PHB47 X PHJ89,2022-05-22,67.0,57.69,2022-07-15,54,2022_Ames_4231,Ames_4231_8_6,train,0.35833333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_8_7.TIF,2022,TP1,Ames,1.0,4231,3.0,7,8,B105 X 3IIH6,2022-05-22,62.0,62.27,2022-07-15,54,2022_Ames_4231,Ames_4231_8_7,train,0.9333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_9_2.TIF,2022,TP1,Ames,1.0,4231,3.0,2,9,PHP02 X PHK76,2022-05-22,52.0,124.39,2022-07-15,54,2022_Ames_4231,Ames_4231_9_2,train,0.6583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_9_3.TIF,2022,TP1,Ames,1.0,4231,3.0,3,9,PHK76 X LH145,2022-05-22,59.0,60.38,2022-07-15,54,2022_Ames_4231,Ames_4231_9_3,train,0.95
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_9_4.TIF,2022,TP1,Ames,1.0,4231,3.0,4,9,2369 X PHP02,2022-05-22,59.0,83.49,2022-07-15,54,2022_Ames_4231,Ames_4231_9_4,train,0.7416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_9_5.TIF,2022,TP1,Ames,1.0,4231,3.0,5,9,LH74 X PHN82,2022-05-22,55.0,102.55,2022-07-15,54,2022_Ames_4231,Ames_4231_9_5,train,0.6833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_9_6.TIF,2022,TP1,Ames,1.0,4231,3.0,6,9,B14A X MO17,2022-05-22,61.0,82.92,2022-07-15,54,2022_Ames_4231,Ames_4231_9_6,train,0.675
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4231_9_7.TIF,2022,TP1,Ames,1.0,4231,3.0,7,9,B73 X PHM49,2022-05-22,65.0,79.96,2022-07-15,54,2022_Ames_4231,Ames_4231_9_7,train,0.75
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_10_17.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,17,10,B37 X H95,2022-05-22,67.0,91.52,2022-07-15,54,2022_Ames_4232,Ames_4232_10_17,train,1.0
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_10_18.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,18,10,2FACC X 3IIH6,2022-05-22,61.0,159.05,2022-07-15,54,2022_Ames_4232,Ames_4232_10_18,train,0.55
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_10_19.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,19,10,LH195 X PHM49,2022-05-22,61.0,70.54,2022-07-15,54,2022_Ames_4232,Ames_4232_10_19,train,0.9833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_10_20.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,20,10,PHK76 X W606S,2022-05-22,51.0,138.75,2022-07-15,54,2022_Ames_4232,Ames_4232_10_20,train,0.825
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_10_21.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,21,10,PHP02 X W606S,2022-05-22,55.0,82.39,2022-07-15,54,2022_Ames_4232,Ames_4232_10_21,train,0.475
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_10_22.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,22,10,LH185 X LH145,2022-05-22,57.0,71.53,2022-07-15,54,2022_Ames_4232,Ames_4232_10_22,train,0.375
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_11_17.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,17,11,B73 X MO17,2022-05-22,62.0,136.17,2022-07-15,54,2022_Ames_4232,Ames_4232_11_17,train,0.5
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_11_18.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,18,11,F42 X OH43,2022-05-22,70.0,115.08,2022-07-15,54,2022_Ames_4232,Ames_4232_11_18,train,0.7916666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_11_19.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,19,11,PHP02 X PHB47,2022-05-22,62.0,100.53,2022-07-15,54,2022_Ames_4232,Ames_4232_11_19,train,0.9
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_11_20.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,20,11,PHP02 X LH145,2022-05-22,68.0,82.69,2022-07-15,54,2022_Ames_4232,Ames_4232_11_20,train,0.9666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_11_21.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,21,11,PHP02 X PHK56,2022-05-22,55.0,108.31,2022-07-15,54,2022_Ames_4232,Ames_4232_11_21,train,0.425
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_11_22.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,22,11,PHP02 X PHJ89,2022-05-22,61.0,101.58,2022-07-15,54,2022_Ames_4232,Ames_4232_11_22,train,0.45
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_12_17.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,17,12,4N506 X 3IIH6,2022-05-22,69.0,151.66,2022-07-15,54,2022_Ames_4232,Ames_4232_12_17,train,0.7666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_12_19.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,19,12,2369 X PHZ51,2022-05-22,68.0,111.17,2022-07-15,54,2022_Ames_4232,Ames_4232_12_19,train,0.7833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_12_20.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,20,12,PHK76 X LH198,2022-05-22,65.0,123.19,2022-07-15,54,2022_Ames_4232,Ames_4232_12_20,train,0.7
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_12_21.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,21,12,LH185 X W606S,2022-05-22,53.0,104.49,2022-07-15,54,2022_Ames_4232,Ames_4232_12_21,train,0.3416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_12_22.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,22,12,PHP02 X LH198,2022-05-22,54.0,119.13,2022-07-15,54,2022_Ames_4232,Ames_4232_12_22,train,0.5333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_13_17.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,17,13,LH195 X LH185,2022-05-22,66.0,150.62,2022-07-15,54,2022_Ames_4232,Ames_4232_13_17,train,0.5083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_13_18.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,18,13,PHG39 X PHN82,2022-05-22,72.0,188.35,2022-07-15,54,2022_Ames_4232,Ames_4232_13_18,train,0.31666666666666665
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_13_19.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,19,13,PHW52 X PHZ51,2022-05-22,59.0,126.8,2022-07-15,54,2022_Ames_4232,Ames_4232_13_19,train,0.6083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_13_20.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,20,13,PHP02 X PHG47,2022-05-22,63.0,120.93,2022-07-15,54,2022_Ames_4232,Ames_4232_13_20,train,0.5166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_13_21.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,21,13,PHN46 X PHK56,2022-05-22,48.0,129.39,2022-07-15,54,2022_Ames_4232,Ames_4232_13_21,train,0.6416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_13_22.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,22,13,PHN46 X W606S,2022-05-22,52.0,119.16,2022-07-15,54,2022_Ames_4232,Ames_4232_13_22,train,0.6916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_14_17.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,17,14,PHT69 X 3IIH6,2022-05-22,69.0,134.69,2022-07-15,54,2022_Ames_4232,Ames_4232_14_17,train,0.6
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP1\Ames-TP1-4232_14_18.TIF,2022,TP1,Ames,0.4285714285714285,4232,1.0,18,14,B105 X 3IIH6,2022-05-22,74.0,140.83,2022-07-15,54,2022_Ames_4232,Ames_4232_14_18,train,0.9333333333333333
